Neurog3>0_raw,Neurog3>0_scaled,cell,cell_ontology_class,cell_ontology_id,cluster.ids,free_annotation,mouse.id,mouse.sex,plate.barcode,subsetA,subsetA_cluster.ids,subsetB,subsetB_cluster.ids,subsetC,subsetC_cluster.ids,subsetD,subsetD_cluster.ids,subsetE,subsetE_cluster.ids,subtissue,tissue,tissue_tSNE_1,tissue_tSNE_2
,,B20.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,23.859854595493086,22.61096997109813
,,B20.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,1.644119192917353,10.145828767740603
,,B21.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,13.580574473676588,11.322919786256811
,,B21.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,4.7024443964702005,10.41085181241735
,,B21.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,5.2326842070005615,3.9299229290436375
,,B22.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,21.511602154819798,16.267326169895533
,,B22.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-3.1242931660807747,9.429721987092872
,,B22.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,4.930441441767262,19.067560223373228
,,B3.B000610.3_56_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-8.024746611775997,-12.27806797502857
,,B3.B002764.3_38_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,-5.9559147541606485,-11.908890245611873
,,B3.D041914.3_8_M.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-9.009069866280212,-12.179988187464163
,,B3.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-25.2079672874854,-2.6312321358507385
,,B3.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-9.589846446854082,-31.02152407521627
,,B4.B000610.3_56_F.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,4.626278228176296,-18.987372549808928
,,B4.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-20.54846394492697,-15.732619335777395
,,B4.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-25.37133558409072,3.760273703049657
,,B4.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,3.758212971974381,-32.450568928641445
,,B5.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,10.039132132756952,23.31190310278122
,,B5.B002771.3_39_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,-11.929669630763,-18.296449619375363
,,B5.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-20.732801345252632,-15.653275621971456
,,B5.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-28.28268248420435,4.984791988067223
,,B5.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-23.208569421930967,-5.584531397040053
,,B6.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-20.49447262135044,-15.753662539613956
,,B6.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,3.8720163845278512,-27.705266761526197
,,B6.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-23.405139600609736,-3.6918524776374944
,,B7.B002771.3_39_F.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,-11.823193092447056,-17.943949189675546
,,B7.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-19.2542141453944,-16.22114251268553
,,B7.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-23.494592564575232,0.6297621370521695
,,B7.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-28.884193185605486,-0.7055578401174316
,,B8.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,7.6837798257317935,22.589388307613074
,,B8.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,11.590416811940145,15.438000945768161
,,B8.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,6.706847741223153,-25.941329072104825
,,B8.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-0.8776732905371205,-29.79019197509479
,,B8.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,24.53634408797629,0.7401804215058301
,,B9.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,0.9484183893065448,24.21775746265088
,,B9.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,11.926736135737475,12.629251252192882
,,B9.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-16.654095910483036,0.3430756808752121
,,B9.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-3.008492940475933,-28.629736471448773
,,B9.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,23.29169662261984,8.395058731619184
,,C1.B000610.3_56_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-6.729711511850272,-5.601813856087296
,,C1.B002771.3_39_F.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,6.32399059815845,-20.799953812351784
,,C1.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-8.409085788987413,-16.772663770933224
,,C1.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-24.554651207750073,-0.8688396383507623
,,C1.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-23.881912408839632,-5.990566120747875
,,C10.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,0.2448909099074943,20.221592643857864
,,C10.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,6.8468812194866056,-25.650298748430675
,,C10.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,0.14565129706358984,-30.235202743826648
,,C10.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,24.422027416711376,0.1476663129822158
,,C11.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-18.233130397341963,0.1391729570871338
,,C11.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,4.509797726446937,-27.943755664995646
,,C11.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,13.856099351207837,5.109663998577246
,,C12.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,2.7492671884923423,-25.54132694364805
,,C12.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,2.161162963215915,-28.72814482183436
,,C12.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,24.010495171024548,0.972080983690299
,,C13.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,12.85406310725767,14.431348930863194
,,C13.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,1.1665820522434662,-25.73000143978693
,,C13.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-9.694515378951275,-23.097185301489496
,,C13.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,26.918842350705074,14.317920986010046
,,C14.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-8.33615750132571,-16.408001237469538
,,C14.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-28.581688859250622,1.4723910289998308
,,C14.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,15.702671780078585,6.521184182910613
,,C15.B000610.3_56_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-7.372969037593192,-13.027122528481906
,,C15.B002764.3_38_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,2.121108148480635,24.674662498821462
,,C15.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,8.474869099930189,12.726121039168062
,,C15.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,22.55100818177248,3.5531670139429563
,,C15.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,8.391704258577496,5.678303564174797
,,C16.B002764.3_38_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,1.8715646127491208,27.21462741205089
,,C16.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,-2.381910317854396,18.59593905613163
,,C16.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,11.088809068857277,24.159396795046
,,C16.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,3.1132827598397865,10.443061381247226
,,C16.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,7.109239442312517,9.424715838261736
,,C17.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,8.560381723091822,13.613681997333277
,,C17.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,20.634662451595887,21.145296111793467
,,C17.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,2.4856919582256194,8.764101875580701
,,C17.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,6.5836341183704326,4.370393601981511
,,C18.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,24.75528345515671,17.609706187522438
,,C18.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,4.131258534747662,8.513653324046752
,,C18.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-4.236254751472386,10.523868178650133
,,C19.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,26.18994113871253,15.94071255281281
,,C19.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,17.735968718916144,6.169338091669023
,,C19.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,1.8359789750474016,6.522715091934736
,,C2.B000610.3_56_F.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,3.6360623298694885,-16.64780149988707
,,C2.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-21.211441857415245,5.205998056241204
,,C2.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-26.676760935422177,-7.488613735293344
,,C2.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-8.639871302694823,-21.613885922307357
,,C20.B002764.3_38_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,2.491395928215067,26.14847915196801
,,C20.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,23.752754970588327,20.433408202508843
,,C20.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,14.986348271964955,6.761018609116093
,,C20.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-3.3820427053679643,8.153505178236756
,,C21.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,14.020199103568507,11.468161142716218
,,C21.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,16.713417578721582,8.781070884522144
,,C21.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,6,Basal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-3.762779533452597,11.400777192638456
,,C22.B002764.3_38_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,5.7886017267596195,27.202029970120503
,,C22.D041914.3_8_M.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,21.419921529859334,23.222990927003234
,,C22.D042253.3_9_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,10.834181630488198,9.5765327705386
,,C3.B000610.3_56_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-8.21343011579244,-4.375489919531262
,,C3.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-19.832921736238394,7.448689624468282
,,C3.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-26.50025472210848,-3.626853596897326
,,C3.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-28.31240190518837,-7.8782642552442725
,,C4.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-0.9775402006567326,-24.025597374155353
,,C4.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-24.177834034168487,0.8790529420366971
,,C4.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-26.660867349396966,-3.5404557432304515
,,C5.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,10.050637948585782,22.64179960590509
,,C5.B002764.3_38_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,-7.3587736776573385,-11.286378717901863
,,C5.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-20.458023889762792,-15.770755434558165
,,C5.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-28.8660492744981,-4.025869601160665
,,C5.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-29.878217713381915,-4.134808525808388
,,C6.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,24.531832926987608,21.56034317642184
,,C6.B002771.3_39_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,-11.981792181336086,-17.902032392596634
,,C6.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-20.42276206960276,-15.815022058937066
,,C6.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-28.777886469045598,-0.3323597960339499
,,C6.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-1.8974762230701587,-28.90785280411523
,,C7.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,4,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,22.020796532436535,23.086695717145513
,,C7.B002771.3_39_F.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,-12.300970251477494,-19.278813932772135
,,C7.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,0.1068366891598524,-24.559129258199786
,,C7.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-10.326959793302294,-27.125687859765172
,,C8.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,12.422404739857587,20.142133656969246
,,C8.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,11.232250244589519,14.702797231921373
,,C8.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-17.564606434182895,-0.8892749389767818
,,C8.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-4.010059918312574,-31.69019504326883
,,C8.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,15.938899776106298,3.9882575431186367
,,C9.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,0.31317872535670155,22.88327404696323
,,C9.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,12.543927737556055,15.747074866847
,,C9.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,7.113714049885727,-23.376788610347575
,,C9.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-9.774634556624706,-23.02333218085636
,,C9.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,21.841866289576192,0.3254475568088534
,,D1.B000610.3_56_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-7.322391326270949,-10.555539439103818
,,D1.B002764.3_38_F.1.1,bladder cell,CL:1001319,5,Bladder mesenchymal cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,-4.981766215966902,-13.254417860681471
,,D1.D041914.3_8_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,-18.470365307245213,0.7918067974259656
,,D1.D042253.3_9_M.1.1,bladder cell,CL:1001319,2,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-27.804838938932058,0.3073661066063114
,,D1.MAA000487.3_10_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,-9.063937671225084,-28.558196248907556
,,D10.B000610.3_56_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_56_F,F,B000610,,,,,,,,,,,,Bladder,-2.7525634295495247,21.656450234187073
,,D10.B002764.3_38_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_38_F,F,B002764,,,,,,,,,,,,Bladder,9.236795554097744,25.660684321676758
,,D10.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,13.748742179095562,17.225245864348967
,,D10.D041914.3_8_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_8_M,M,D041914,,,,,,,,,,,,Bladder,4.1201281930428095,-27.04303001491305
,,D10.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,1.2329438585041324,-33.303155550516536
,,D10.MAA000487.3_10_M.1.1,bladder urothelial cell,CL:1001428,1,Luminal bladder epithelial cell,3_10_M,M,MAA000487,,,,,,,,,,,,Bladder,20.378948510276835,9.376271853007603
,,D11.B002771.3_39_F.1.1,bladder urothelial cell,CL:1001428,3,Luminal bladder epithelial cell,3_39_F,F,B002771,,,,,,,,,,,,Bladder,7.109876049026809,28.095785815783138
,,D11.D042253.3_9_M.1.1,bladder cell,CL:1001319,0,Bladder mesenchymal cell,3_9_M,M,D042253,,,,,,,,,,,,Bladder,-10.203516381998694,-25.16013067212436
