1_emb1,1_emb2,2_emb1,2_emb2,3_emb1,3_emb2,4_emb1,4_emb2,5_emb1,5_emb2,ID
15.476188876531529,-8.83632666294805,-1.690468318441082,0.5193767821949697,-0.006435649071775613,-0.013228673388460274,-15.946256637573242,-0.4835135340690613,-2.5410518646240234,1.7413511276245117,88
17.45964470474773,-13.610262640179169,-7.197506077268292,-4.8091361844378735,-0.02145752676102588,-0.002116010913424348,-28.114561080932617,-9.306692123413086,-9.428994178771973,-9.01043701171875,89
-18.705249853670423,-2.491922787703605,1.5110670256827583,7.082689014689324,-0.011291816501443855,-4.141030320203008e-4,8.937216758728027,-18.57504653930664,-10.929095268249512,-1.032179355621338,90
-18.582874355476854,-2.778220199713297,1.4868780303214302,7.104764667765496,-0.010821127098317822,-0.0019423568205762893,8.94581127166748,-18.32996940612793,-10.882487297058105,-0.9606850147247314,91
-17.727500067431453,-2.132483455011916,1.700517289659809,6.9671933329266285,-0.01062566142105073,-0.0035240365439424704,8.9801607131958,-17.71105194091797,-10.670995712280273,-0.9640609622001648,92
-17.769024040112004,-2.494154315302199,1.6148980784629097,6.9866635477703785,-0.010338295581364204,-0.003919520055670664,8.813124656677246,-17.516021728515625,-10.658445358276367,-0.9162613749504089,93
-17.541392417012418,-2.4039493958424742,1.6962841677878608,6.9769966280621265,-0.010268113548346058,-0.004428488027290513,8.917819023132324,-17.341880798339844,-10.505375862121582,-0.8740652799606323,94
-17.604101891992116,-2.89004070761841,1.5988720584128608,7.0058662569683765,-0.010187152477080423,-0.004189149074981763,8.990561485290527,-17.21135139465332,-10.310565948486328,-0.9143173694610596,95
-16.462809664556033,-2.0279881805706657,1.812265269777607,6.882189956919548,-0.009630942691832692,-0.006608027016087908,8.618681907653809,-16.479032516479492,-10.123804092407227,-0.9570164084434509,96
-16.134556311357418,-1.94100094362337,1.8378292250846138,6.832258430735466,-0.009251574237427344,-0.008021853078557281,8.239967346191406,-15.611740112304688,-9.912943840026855,-0.9467244148254395,97
